date,k18,k21,k22,traditional
2013-07-11,3415,3985,4170,2370
2013-07-12,3415,3985,4170,2370
2013-07-13,3415,3985,4170,2370
2013-07-14,3415,3985,4170,2370
2013-07-15,3415,3985,4170,2370
2013-07-16,3415,3985,4170,2370
2013-07-17,3415,3985,4170,2370
2013-07-18,3415,3985,4170,2370
2013-07-19,3415,3985,4170,2370
2013-07-20,3415,3985,4170,2370
2013-07-21,3415,3985,4170,2370
2013-07-22,3415,3985,4170,2370
2013-07-23,3415,3985,4170,2370
2013-07-24,3415,3985,4170,2370
2013-07-25,3415,3985,4170,2370
2013-07-26,3415,3985,4170,2370
2013-07-27,3415,3985,4170,2370
2013-07-28,3415,3985,4170,2370
2013-07-29,3415,3985,4170,2370
2013-07-30,3415,3985,4170,2370
2013-07-31,3415,3985,4170,2370
2013-08-01,3415,3985,4170,2370
2013-08-02,3480,4060,4250,2430
2013-08-03,3480,4060,4250,2430
2013-08-04,3480,4060,4250,2430
2013-08-05,3480,4060,4250,2430
2013-08-06,3480,4060,4250,2430
2013-08-07,3480,4060,4250,2430
2013-08-08,3480,4060,4250,2430
2013-08-09,3480,4060,4250,2430
2013-08-10,3480,4060,4250,2430
2013-08-11,3480,4060,4250,2430
2013-08-12,3480,4060,4250,2430
2013-08-13,3480,4060,4250,2430
2013-08-14,3480,4060,4250,2430
2013-08-15,3480,4060,4250,2430
2013-08-16,3480,4060,4250,2430
2013-08-17,3480,4060,4250,2430
2013-08-18,3560,4155,4350,2500
2013-08-19,3560,4155,4350,2500
2013-08-20,3560,4155,4350,2500
2013-08-21,3560,4155,4350,2500
2013-08-22,3560,4155,4350,2500
2013-08-23,3560,4155,4350,2500
2013-08-24,3560,4155,4350,2500
2013-08-25,3560,4155,4350,2500
2013-08-26,3560,4155,4350,2500
2013-08-27,3560,4155,4350,2500
2013-08-28,3560,4155,4350,2500
2013-08-29,3560,4155,4350,2500
2013-08-30,3560,4155,4350,2500
2013-08-31,3560,4155,4350,2500
2013-09-01,3560,4155,4350,2500
2013-09-02,3560,4155,4350,2500
2013-09-03,3560,4155,4350,2500
2013-09-04,3560,4155,4350,2500
2013-09-05,3560,4155,4350,2500
2013-09-06,3560,4155,4350,2500
2013-09-07,3560,4155,4350,2500
2013-09-08,3560,4155,4350,2500
2013-09-09,3560,4155,4350,2500
2013-09-10,3560,4155,4350,2500
2013-09-11,3560,4155,4350,2500
2013-09-12,3560,4155,4350,2500
2013-09-13,3560,4155,4350,2500
2013-09-14,3480,4060,4250,2430
2013-09-15,3480,4060,4250,2430
2013-09-16,3480,4060,4250,2430
2013-09-17,3480,4060,4250,2430
2013-09-18,3480,4060,4250,2430
2013-09-19,3480,4060,4250,2430
2013-09-20,3480,4060,4250,2430
2013-09-21,3480,4060,4250,2430
2013-09-22,3480,4060,4250,2430
2013-09-23,3480,4060,4250,2430
2013-09-24,3480,4060,4250,2430
2013-09-25,3480,4060,4250,2430
2013-09-26,3480,4060,4250,2430
2013-09-27,3480,4060,4250,2430
2013-09-28,3480,4060,4250,2430
2013-09-29,3480,4060,4250,2430
2013-09-30,3480,4060,4250,2430
2013-10-01,3480,4060,4250,2430
2013-10-02,3480,4060,4250,2430
2013-10-03,3480,4060,4250,2430
2013-10-04,3480,4060,4250,2430
2013-10-05,3480,4060,4250,2430
2013-10-06,3480,4060,4250,2430
2013-10-07,3480,4060,4250,2430
2013-10-08,3480,4060,4250,2430
2013-10-09,3480,4060,4250,2430
2013-10-10,3480,4060,4250,2430
2013-10-11,3480,4060,4250,2430
2013-10-12,3480,4060,4250,2430
2013-10-13,3480,4060,4250,2430
2013-10-14,3480,4060,4250,2430
2013-10-15,3480,4060,4250,2430
2013-10-16,3480,4060,4250,2430
2013-10-17,3480,4060,4250,2430
2013-10-18,3480,4060,4250,2430
2013-10-19,3480,4060,4250,2430
2013-10-20,3480,4060,4250,2430
2013-10-21,3480,4060,4250,2430
2013-10-22,3480,4060,4250,2430
2013-10-23,3480,4060,4250,2430
2013-10-24,3480,4060,4250,2430
2013-10-25,3480,4060,4250,2430
2013-10-26,3480,4060,4250,2430
2013-10-27,3480,4060,4250,2430
2013-10-28,3480,4060,4250,2430
2013-10-29,3480,4060,4250,2430
2013-10-30,3480,4060,4250,2430
2013-10-31,3480,4060,4250,2430
2013-11-01,3480,4060,4250,2430
2013-11-02,3480,4060,4250,2430
2013-11-03,3480,4060,4250,2430
2013-11-04,3480,4060,4250,2430
2013-11-05,3480,4060,4250,2430
2013-11-06,3480,4060,4250,2430
2013-11-07,3480,4060,4250,2430
2013-11-08,3480,4060,4250,2430
2013-11-09,3480,4060,4250,2430
2013-11-10,3480,4060,4250,2430
2013-11-11,3480,4060,4250,2430
2013-11-12,3480,4060,4250,2430
2013-11-13,3480,4060,4250,2430
2013-11-14,3480,4060,4250,2430
2013-11-15,3400,3965,4150,2350
2013-11-16,3400,3965,4150,2350
2013-11-17,3400,3965,4150,2350
2013-11-18,3400,3965,4150,2350
2013-11-19,3400,3965,4150,2350
2013-11-20,3400,3965,4150,2350
2013-11-21,3400,3965,4150,2350
2013-11-22,3400,3965,4150,2350
2013-11-23,3400,3965,4150,2350
2013-11-24,3400,3965,4150,2350
2013-11-25,3400,3965,4150,2350
2013-11-26,3400,3965,4150,2350
2013-11-27,3400,3965,4150,2350
2013-11-28,3400,3965,4150,2350
2013-11-29,3400,3965,4150,2350
2013-11-30,3400,3965,4150,2350
2013-12-01,3400,3965,4150,2350
2013-12-02,3400,3965,4150,2350
2013-12-03,3400,3965,4150,2350
2013-12-04,3400,3965,4150,2350
2013-12-05,3400,3965,4150,2350
2013-12-06,3400,3965,4150,2350
2013-12-07,3400,3965,4150,2350
2013-12-08,3400,3965,4150,2350
2013-12-09,3400,3965,4150,2350
2013-12-10,3400,3965,4150,2350
2013-12-11,3400,3965,4150,2350
2013-12-12,3400,3965,4150,2350
2013-12-13,3400,3965,4150,2350
2013-12-14,3400,3965,4150,2350
2013-12-15,3400,3965,4150,2350
2013-12-16,3400,3965,4150,2350
2013-12-17,3400,3965,4150,2350
2013-12-18,3400,3965,4150,2350
2013-12-19,3400,3965,4150,2350
2013-12-20,3295,3845,4025,2250
2013-12-21,3295,3845,4025,2250
2013-12-22,3295,3845,4025,2250
2013-12-23,3295,3845,4025,2250
2013-12-24,3295,3845,4025,2250
2013-12-25,3295,3845,4025,2250
2013-12-26,3295,3845,4025,2250
2013-12-27,3295,3845,4025,2250
2013-12-28,3295,3845,4025,2250
2013-12-29,3295,3845,4025,2250
2013-12-30,3295,3845,4025,2250
2013-12-31,3295,3845,4025,2250
2014-01-01,3295,3845,4025,2250
2014-01-02,3295,3845,4025,2250
2014-01-03,3295,3845,4025,2250
2014-01-04,3295,3845,4025,2250
2014-01-05,3295,3845,4025,2250
2014-01-06,3295,3845,4025,2250
2014-01-07,3295,3845,4025,2250
2014-01-08,3295,3845,4025,2250
2014-01-09,3295,3845,4025,2250
2014-01-10,3295,3845,4025,2250
2014-01-11,3295,3845,4025,2250
2014-01-12,3295,3845,4025,2250
2014-01-13,3295,3845,4025,2250
2014-01-14,3295,3845,4025,2250
2014-01-15,3295,3845,4025,2250
2014-01-16,3295,3845,4025,2250
2014-01-17,3295,3845,4025,2250
2014-01-18,3295,3845,4025,2250
2014-01-19,3295,3845,4025,2250
2014-01-20,3295,3845,4025,2250
2014-01-21,3295,3845,4025,2250
2014-01-22,3295,3845,4025,2250
2014-01-23,3295,3845,4025,2250
2014-01-24,3295,3845,4025,2250
2014-01-25,3295,3845,4025,2250
2014-01-26,3295,3845,4025,2250
2014-01-27,3295,3845,4025,2250
2014-01-28,3295,3845,4025,2250
2014-01-29,3295,3845,4025,2250
2014-01-30,3295,3845,4025,2250
2014-01-31,3295,3845,4025,2250
2014-02-01,3295,3845,4025,2250
2014-02-02,3295,3845,4025,2250
2014-02-03,3295,3845,4025,2250
2014-02-04,3295,3845,4025,2250
2014-02-05,3295,3845,4025,2250
2014-02-06,3295,3845,4025,2250
2014-02-07,3295,3845,4025,2250
2014-02-08,3295,3845,4025,2250
2014-02-09,3295,3845,4025,2250
2014-02-10,3295,3845,4025,2250
2014-02-11,3295,3845,4025,2250
2014-02-12,3295,3845,4025,2250
2014-02-13,3295,3845,4025,2250
2014-02-14,3295,3845,4025,2250
2014-02-15,3295,3845,4025,2250
2014-02-16,3400,3965,4150,2350
2014-02-17,3400,3965,4150,2350
2014-02-18,3400,3965,4150,2350
2014-02-19,3400,3965,4150,2350
2014-02-20,3400,3965,4150,2350
2014-02-21,3400,3965,4150,2350
2014-02-22,3400,3965,4150,2350
2014-02-23,3400,3965,4150,2350
2014-02-24,3400,3965,4150,2350
2014-02-25,3400,3965,4150,2350
2014-02-26,3400,3965,4150,2350
2014-02-27,3400,3965,4150,2350
2014-02-28,3400,3965,4150,2350
2014-03-01,3400,3965,4150,2350
2014-03-02,3400,3965,4150,2350
2014-03-03,3400,3965,4150,2350
2014-03-04,3400,3965,4150,2350
2014-03-05,3400,3965,4150,2350
2014-03-06,3400,3965,4150,2350
2014-03-07,3400,3965,4150,2350
2014-03-08,3400,3965,4150,2350
2014-03-09,3400,3965,4150,2350
2014-03-10,3400,3965,4150,2350
2014-03-11,3400,3965,4150,2350
2014-03-12,3400,3965,4150,2350
2014-03-13,3400,3965,4150,2350
2014-03-14,3400,3965,4150,2350
2014-03-15,3400,3965,4150,2350
2014-03-16,3400,3965,4150,2350
2014-03-17,3400,3965,4150,2350
2014-03-18,3400,3965,4150,2350
2014-03-19,3400,3965,4150,2350
2014-03-20,3400,3965,4150,2350
2014-03-21,3400,3965,4150,2350
2014-03-22,3400,3965,4150,2350
2014-03-23,3400,3965,4150,2350
2014-03-24,3400,3965,4150,2350
2014-03-25,3400,3965,4150,2350
2014-03-26,3400,3965,4150,2350
2014-03-27,3400,3965,4150,2350
2014-03-28,3400,3965,4150,2350
2014-03-29,3400,3965,4150,2350
2014-03-30,3400,3965,4150,2350
2014-03-31,3400,3965,4150,2350
2014-04-01,3400,3965,4150,2350
2014-04-02,3400,3965,4150,2350
2014-04-03,3400,3965,4150,2350
2014-04-04,3400,3965,4150,2350
2014-04-05,3400,3965,4150,2350
2014-04-06,3400,3965,4150,2350
2014-04-07,3400,3965,4150,2350
2014-04-08,3400,3965,4150,2350
2014-04-09,3400,3965,4150,2350
2014-04-10,3400,3965,4150,2350
2014-04-11,3400,3965,4150,2350
2014-04-12,3400,3965,4150,2350
2014-04-13,3400,3965,4150,2350
2014-04-14,3400,3965,4150,2350
2014-04-15,3400,3965,4150,2350
2014-04-16,3400,3965,4150,2350
2014-04-17,3400,3965,4150,2350
2014-04-18,3400,3965,4150,2350
2014-04-19,3400,3965,4150,2350
2014-04-20,3400,3965,4150,2350
2014-04-21,3400,3965,4150,2350
2014-04-22,3400,3965,4150,2350
2014-04-23,3400,3965,4150,2350
2014-04-24,3400,3965,4150,2350
2014-04-25,3400,3965,4150,2350
2014-04-26,3400,3965,4150,2350
2014-04-27,3400,3965,4150,2350
2014-04-28,3400,3965,4150,2350
2014-04-29,3400,3965,4150,2350
2014-04-30,3400,3965,4150,2350
2014-05-01,3400,3965,4150,2350
2014-05-02,3400,3965,4150,2350
2014-05-03,3400,3965,4150,2350
2014-05-04,3400,3965,4150,2350
2014-05-05,3400,3965,4150,2350
2014-05-06,3400,3965,4150,2350
2014-05-07,3400,3965,4150,2350
2014-05-08,3400,3965,4150,2350
2014-05-09,3400,3965,4150,2350
2014-05-10,3400,3965,4150,2350
2014-05-11,3400,3965,4150,2350
2014-05-12,3400,3965,4150,2350
2014-05-13,3400,3965,4150,2350
2014-05-14,3400,3965,4150,2350
2014-05-15,3400,3965,4150,2350
2014-05-16,3400,3965,4150,2350
2014-05-17,3400,3965,4150,2350
2014-05-18,3400,3965,4150,2350
2014-05-19,3400,3965,4150,2350
2014-05-20,3400,3965,4150,2350
2014-05-21,3400,3965,4150,2350
2014-05-22,3400,3965,4150,2350
2014-05-23,3400,3965,4150,2350
2014-05-24,3400,3965,4150,2350
2014-05-25,3400,3965,4150,2350
2014-05-26,3400,3965,4150,2350
2014-05-27,3400,3965,4150,2350
2014-05-28,3400,3965,4150,2350
2014-05-29,3400,3965,4150,2350
2014-05-30,3400,3965,4150,2350
2014-05-31,3400,3965,4150,2350
2014-06-01,3310,3865,4050,2250
2014-06-02,3310,3865,4050,2250
2014-06-03,3310,3865,4050,2250
2014-06-04,3310,3865,4050,2250
2014-06-05,3310,3865,4050,2250
2014-06-06,3310,3865,4050,2250
2014-06-07,3310,3865,4050,2250
2014-06-08,3310,3865,4050,2250
2014-06-09,3310,3865,4050,2250
2014-06-10,3310,3865,4050,2250
2014-06-11,3310,3865,4050,2250
2014-06-12,3310,3865,4050,2250
2014-06-13,3310,3865,4050,2250
2014-06-14,3310,3865,4050,2250
2014-06-15,3310,3865,4050,2250
2014-06-16,3310,3865,4050,2250
2014-06-17,3310,3865,4050,2250
2014-06-18,3310,3865,4050,2250
2014-06-19,3310,3865,4050,2250
2014-06-20,3310,3865,4050,2250
2014-06-21,3310,3865,4050,2250
2014-06-22,3310,3865,4050,2250
2014-06-23,3400,3965,4150,2350
2014-06-24,3400,3965,4150,2350
2014-06-25,3400,3965,4150,2350
2014-06-26,3400,3965,4150,2350
2014-06-27,3400,3965,4150,2350
2014-06-28,3400,3965,4150,2350
2014-06-29,3400,3965,4150,2350
2014-06-30,3400,3965,4150,2350
2014-07-01,3400,3965,4150,2350
2014-07-02,3400,3965,4150,2350
2014-07-03,3400,3965,4150,2350
2014-07-04,3400,3965,4150,2350
2014-07-05,3400,3965,4150,2350
2014-07-06,3400,3965,4150,2350
2014-07-07,3400,3965,4150,2350
2014-07-08,3400,3965,4150,2350
2014-07-09,3400,3965,4150,2350
2014-07-10,3400,3965,4150,2350
2014-07-11,3400,3965,4150,2350
2014-07-12,3400,3965,4150,2350
2014-07-13,3400,3965,4150,2350
2014-07-14,3400,3965,4150,2350
2014-07-15,3400,3965,4150,2350
2014-07-16,3400,3965,4150,2350
2014-07-17,3400,3965,4150,2350
2014-07-18,3400,3965,4150,2350
2014-07-19,3400,3965,4150,2350
2014-07-20,3400,3965,4150,2350
2014-07-21,3400,3965,4150,2350
2014-07-22,3400,3965,4150,2350
2014-07-23,3400,3965,4150,2350
2014-07-24,3400,3965,4150,2350
2014-07-25,3400,3965,4150,2350
2014-07-26,3400,3965,4150,2350
2014-07-27,3400,3965,4150,2350
2014-07-28,3400,3965,4150,2350
2014-07-29,3400,3965,4150,2350
2014-07-30,3400,3965,4150,2350
2014-07-31,3400,3965,4150,2350
2014-08-01,3400,3965,4150,2350
2014-08-02,3400,3965,4150,2350
2014-08-03,3400,3965,4150,2350
2014-08-04,3400,3965,4150,2350
2014-08-05,3400,3965,4150,2350
2014-08-06,3400,3965,4150,2350
2014-08-07,3400,3965,4150,2350
2014-08-08,3400,3965,4150,2350
2014-08-09,3400,3965,4150,2350
2014-08-10,3400,3965,4150,2350
2014-08-11,3400,3965,4150,2350
2014-08-12,3400,3965,4150,2350
2014-08-13,3400,3965,4150,2350
2014-08-14,3400,3965,4150,2350
2014-08-15,3400,3965,4150,2350
2014-08-16,3400,3965,4150,2350
2014-08-17,3400,3965,4150,2350
2014-08-18,3400,3965,4150,2350
2014-08-19,3400,3965,4150,2350
2014-08-20,3400,3965,4150,2350
2014-08-21,3400,3965,4150,2350
2014-08-22,3400,3965,4150,2350
2014-08-23,3400,3965,4150,2350
2014-08-24,3400,3965,4150,2350
2014-08-25,3297,3862,4045,2250
2014-08-26,3297,3862,4045,2250
2014-08-27,3297,3862,4045,2250
2014-08-28,3297,3862,4045,2250
2014-08-29,3297,3862,4045,2250
2014-08-30,3297,3862,4045,2250
2014-08-31,3297,3862,4045,2250
2014-09-01,3297,3862,4045,2250
2014-09-02,3297,3862,4045,2250
2014-09-03,3297,3862,4045,2250
2014-09-04,3297,3862,4045,2250
2014-09-05,3297,3862,4045,2250
2014-09-06,3297,3862,4045,2250
2014-09-07,3297,3862,4045,2250
2014-09-08,3297,3862,4045,2250
2014-09-09,3297,3862,4045,2250
2014-09-10,3297,3862,4045,2250
2014-09-11,3297,3862,4045,2250
2014-09-12,3297,3862,4045,2250
2014-09-13,3297,3862,4045,2250
2014-09-14,3297,3862,4045,2250
2014-09-15,3297,3862,4045,2250
2014-09-16,3170,3740,3920,2150
2014-09-17,3170,3740,3920,2150
2014-09-18,3170,3740,3920,2150
2014-09-19,3170,3740,3920,2150
2014-09-20,3170,3740,3920,2150
2014-09-21,3170,3740,3920,2150
2014-09-22,3170,3740,3920,2150
2014-09-23,3170,3740,3920,2150
2014-09-24,3170,3740,3920,2150
2014-09-25,3170,3740,3920,2150
2014-09-26,3170,3740,3920,2150
2014-09-27,3170,3740,3920,2150
2014-09-28,3170,3740,3920,2150
2014-09-29,3170,3740,3920,2150
2014-09-30,3170,3740,3920,2150
2014-10-01,3170,3740,3920,2150
2014-10-02,3170,3740,3920,2150
2014-10-03,3170,3740,3920,2150
2014-10-04,3170,3740,3920,2150
2014-10-05,3170,3740,3920,2150
2014-10-06,3170,3740,3920,2150
2014-10-07,3170,3740,3920,2150
2014-10-08,3170,3740,3920,2150
2014-10-09,3170,3740,3920,2150
2014-10-10,3170,3740,3920,2150
2014-10-11,3170,3740,3920,2150
2014-10-12,3170,3740,3920,2150
2014-10-13,3170,3740,3920,2150
2014-10-14,3170,3740,3920,2150
2014-10-15,3170,3740,3920,2150
2014-10-16,3170,3740,3920,2150
2014-10-17,3170,3740,3920,2150
2014-10-18,3170,3740,3920,2150
2014-10-19,3170,3740,3920,2150
2014-10-20,3170,3740,3920,2150
2014-10-21,3170,3740,3920,2150
2014-10-22,3170,3740,3920,2150
2014-10-23,3170,3740,3920,2150
2014-10-24,3170,3740,3920,2150
2014-10-25,3170,3740,3920,2150
2014-10-26,3170,3740,3920,2150
2014-10-27,3170,3740,3920,2150
2014-10-28,3170,3740,3920,2150
2014-10-29,3170,3740,3920,2150
2014-10-30,3170,3740,3920,2150
2014-10-31,3170,3740,3920,2150
2014-11-01,3170,3740,3920,2150
2014-11-02,3170,3740,3920,2150
2014-11-03,3170,3740,3920,2150
2014-11-04,3170,3740,3920,2150
2014-11-05,3170,3740,3920,2150
2014-11-06,3170,3740,3920,2150
2014-11-07,3067,3637,3817,2065
2014-11-08,3067,3637,3817,2065
2014-11-09,3067,3637,3817,2065
2014-11-10,3067,3637,3817,2065
2014-11-11,3067,3637,3817,2065
2014-11-12,3067,3637,3817,2065
2014-11-13,3067,3637,3817,2065
2014-11-14,3067,3637,3817,2065
2014-11-15,3067,3637,3817,2065
2014-11-16,3067,3637,3817,2065
2014-11-17,3067,3637,3817,2065
2014-11-18,3067,3637,3817,2065
2014-11-19,3067,3637,3817,2065
2014-11-20,3067,3637,3817,2065
2014-11-21,3067,3637,3817,2065
2014-11-22,3067,3637,3817,2065
2014-11-23,3067,3637,3817,2065
2014-11-24,3067,3637,3817,2065
2014-11-25,3067,3637,3817,2065
2014-11-26,3067,3637,3817,2065
2014-11-27,3067,3637,3817,2065
2014-11-28,3067,3637,3817,2065
2014-11-29,3067,3637,3817,2065
2014-11-30,3067,3637,3817,2065
2014-12-01,3067,3637,3817,2065
2014-12-02,3067,3637,3817,2065
2014-12-03,3067,3637,3817,2065
2014-12-04,3067,3637,3817,2065
2014-12-05,3067,3637,3817,2065
2014-12-06,3067,3637,3817,2065
2014-12-07,3067,3637,3817,2065
2014-12-08,3067,3637,3817,2065
2014-12-09,3067,3637,3817,2065
2014-12-10,3067,3637,3817,2065
2014-12-11,3067,3637,3817,2065
2014-12-12,3067,3637,3817,2065
2014-12-13,3067,3637,3817,2065
2014-12-14,3067,3637,3817,2065
2014-12-15,3067,3637,3817,2065
2014-12-16,3067,3637,3817,2065
2014-12-17,3067,3637,3817,2065
2014-12-18,3067,3637,3817,2065
2014-12-19,3067,3637,3817,2065
2014-12-20,3067,3637,3817,2065
2014-12-21,3067,3637,3817,2065
2014-12-22,3067,3637,3817,2065
2014-12-23,3067,3637,3817,2065
2014-12-24,3067,3637,3817,2065
2014-12-25,3067,3637,3817,2065
2014-12-26,3067,3637,3817,2065
2014-12-27,3067,3637,3817,2065
2014-12-28,3067,3637,3817,2065
2014-12-29,3067,3637,3817,2065
2014-12-30,3067,3637,3817,2065
2014-12-31,3067,3637,3817,2065
2015-01-01,3067,3637,3817,2065
2015-01-02,3067,3637,3817,2065
2015-01-03,3067,3637,3817,2065
2015-01-04,3067,3637,3817,2065
2015-01-05,3067,3637,3817,2065
2015-01-06,3067,3637,3817,2065
2015-01-07,3067,3637,3817,2065
2015-01-08,3067,3637,3817,2065
2015-01-09,3067,3637,3817,2065
2015-01-10,3067,3637,3817,2065
2015-01-11,3067,3637,3817,2065
2015-01-12,3067,3637,3817,2065
2015-01-13,3067,3637,3817,2065
2015-01-14,3067,3637,3817,2065
2015-01-15,3067,3637,3817,2065
2015-01-16,3067,3637,3817,2065
2015-01-17,3067,3637,3817,2065
2015-01-18,3067,3637,3817,2065
2015-01-19,3067,3637,3817,2065
2015-01-20,3067,3637,3817,2065
2015-01-21,3067,3637,3817,2065
2015-01-22,3195,3765,3945,2190
2015-01-23,3195,3765,3945,2190
2015-01-24,3195,3765,3945,2190
2015-01-25,3195,3765,3945,2190
2015-01-26,3195,3765,3945,2190
2015-01-27,3195,3765,3945,2190
2015-01-28,3195,3765,3945,2190
2015-01-29,3195,3765,3945,2190
2015-01-30,3195,3765,3945,2190
2015-01-31,3195,3765,3945,2190
2015-02-01,3195,3765,3945,2190
2015-02-02,3195,3765,3945,2190
2015-02-03,3195,3765,3945,2190
2015-02-04,3195,3765,3945,2190
2015-02-05,3195,3765,3945,2190
2015-02-06,3195,3765,3945,2190
2015-02-07,3195,3765,3945,2190
2015-02-08,3195,3765,3945,2190
2015-02-09,3195,3765,3945,2190
2015-02-10,3195,3765,3945,2190
2015-02-11,3195,3765,3945,2190
2015-02-12,3195,3765,3945,2190
2015-02-13,3195,3765,3945,2190
2015-02-14,3195,3765,3945,2190
2015-02-15,3195,3765,3945,2190
2015-02-16,3195,3765,3945,2190
2015-02-17,3195,3765,3945,2190
2015-02-18,3195,3765,3945,2190
2015-02-19,3195,3765,3945,2190
2015-02-20,3195,3765,3945,2190
2015-02-21,3195,3765,3945,2190
2015-02-22,3195,3765,3945,2190
2015-02-23,3195,3765,3945,2190
2015-02-24,3195,3765,3945,2190
2015-02-25,3195,3765,3945,2190
2015-02-26,3195,3765,3945,2190
2015-02-27,3195,3765,3945,2190
2015-02-28,3195,3765,3945,2190
2015-03-01,3195,3765,3945,2190
2015-03-02,3195,3765,3945,2190
2015-03-03,3195,3765,3945,2190
2015-03-04,3195,3765,3945,2190
2015-03-05,3195,3765,3945,2190
2015-03-06,3195,3765,3945,2190
2015-03-07,3195,3765,3945,2190
2015-03-08,3195,3765,3945,2190
2015-03-09,3195,3765,3945,2190
2015-03-10,3195,3765,3945,2190
2015-03-11,3067,3637,3817,2065
2015-03-12,3067,3637,3817,2065
2015-03-13,3067,3637,3817,2065
2015-03-14,3067,3637,3817,2065
2015-03-15,3067,3637,3817,2065
2015-03-16,3067,3637,3817,2065
2015-03-17,3067,3637,3817,2065
2015-03-18,3067,3637,3817,2065
2015-03-19,3067,3637,3817,2065
2015-03-20,3067,3637,3817,2065
2015-03-21,3067,3637,3817,2065
2015-03-22,3067,3637,3817,2065
2015-03-23,3067,3637,3817,2065
2015-03-24,3067,3637,3817,2065
2015-03-25,3067,3637,3817,2065
2015-03-26,3067,3637,3817,2065
2015-03-27,3067,3637,3817,2065
2015-03-28,3067,3637,3817,2065
2015-03-29,3067,3637,3817,2065
2015-03-30,3067,3637,3817,2065
2015-03-31,3067,3637,3817,2065
2015-04-01,3067,3637,3817,2065
2015-04-02,3067,3637,3817,2065
2015-04-03,3067,3637,3817,2065
2015-04-04,3067,3637,3817,2065
2015-04-05,3067,3637,3817,2065
2015-04-06,3067,3637,3817,2065
2015-04-07,3067,3637,3817,2065
2015-04-08,3067,3637,3817,2065
2015-04-09,3067,3637,3817,2065
2015-04-10,3067,3637,3817,2065
2015-04-11,3067,3637,3817,2065
2015-04-12,3067,3637,3817,2065
2015-04-13,3067,3637,3817,2065
2015-04-14,3067,3637,3817,2065
2015-04-15,3067,3637,3817,2065
2015-04-16,3067,3637,3817,2065
2015-04-17,3067,3637,3817,2065
2015-04-18,3067,3637,3817,2065
2015-04-19,3067,3637,3817,2065
2015-04-20,3067,3637,3817,2065
2015-04-21,3067,3637,3817,2065
2015-04-22,3067,3637,3817,2065
2015-04-23,3067,3637,3817,2065
2015-04-24,3067,3637,3817,2065
2015-04-25,3067,3637,3817,2065
2015-04-26,3067,3637,3817,2065
2015-04-27,3067,3637,3817,2065
2015-04-28,3067,3637,3817,2065
2015-04-29,3067,3637,3817,2065
2015-04-30,3067,3637,3817,2065
2015-05-01,3067,3637,3817,2065
2015-05-02,3067,3637,3817,2065
2015-05-03,3067,3637,3817,2065
2015-05-04,3067,3637,3817,2065
2015-05-05,3067,3637,3817,2065
2015-05-06,3067,3637,3817,2065
2015-05-07,3067,3637,3817,2065
2015-05-08,3067,3637,3817,2065
2015-05-09,3067,3637,3817,2065
2015-05-10,3067,3637,3817,2065
2015-05-11,3067,3637,3817,2065
2015-05-12,3067,3637,3817,2065
2015-05-13,3067,3637,3817,2065
2015-05-14,3067,3637,3817,2065
2015-05-15,3067,3637,3817,2065
2015-05-16,3067,3637,3817,2065
2015-05-17,3067,3637,3817,2065
2015-05-18,3067,3637,3817,2065
2015-05-19,3067,3637,3817,2065
2015-05-20,3067,3637,3817,2065
2015-05-21,3067,3637,3817,2065
2015-05-22,3067,3637,3817,2065
2015-05-23,3067,3637,3817,2065
2015-05-24,3067,3637,3817,2065
2015-05-25,3067,3637,3817,2065
2015-05-26,3067,3637,3817,2065
2015-05-27,3067,3637,3817,2065
2015-05-28,3067,3637,3817,2065
2015-05-29,3067,3637,3817,2065
2015-05-30,3067,3637,3817,2065
2015-05-31,3067,3637,3817,2065
2015-06-01,3067,3637,3817,2065
2015-06-02,3067,3637,3817,2065
2015-06-03,3067,3637,3817,2065
2015-06-04,3067,3637,3817,2065
2015-06-05,3067,3637,3817,2065
2015-06-06,3067,3637,3817,2065
2015-06-07,3067,3637,3817,2065
2015-06-08,3067,3637,3817,2065
2015-06-09,3067,3637,3817,2065
2015-06-10,3067,3637,3817,2065
2015-06-11,3067,3637,3817,2065
2015-06-12,3067,3637,3817,2065
2015-06-13,3067,3637,3817,2065
2015-06-14,3067,3637,3817,2065
2015-06-15,3067,3637,3817,2065
2015-06-16,3067,3637,3817,2065
2015-06-17,3067,3637,3817,2065
2015-06-18,3067,3637,3817,2065
2015-06-19,3067,3637,3817,2065
2015-06-20,3067,3637,3817,2065
2015-06-21,3067,3637,3817,2065
2015-06-22,3067,3637,3817,2065
2015-06-23,3067,3637,3817,2065
2015-06-24,3067,3637,3817,2065
2015-06-25,3067,3637,3817,2065
2015-06-26,3067,3637,3817,2065
